block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,9B2D81FF1268365847546044CBAD688382D6B664,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,DC00DA048EC40BF29530626601840B18F48AC8A5,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0E311E3634B0F6F5959F9394577233D6882625D0,103CC3FC5E90C04EE208BD0716DC889552926EF8,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,214752CFB2CD5CB00EC625739C224AA406226D0E,305013CCA69866DA942265649D56B57D4F2545CC,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3B9916B501C53E38015676282F14E2AAF025F6C5,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52479C885E73D2F570D47E5F0433785051350DD1,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,95E3F1574DDB503F0380D98A976E0CF8469B874F,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,DB5EF3A174014515A046E80E3164E22414123614,DDF94D41B15E7A77122259D83B2BDCF474540337,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E63597E3F46F3A8C82379A72D37FD7D280E832FA,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,F7DF9EF920DFBCDCA1F382151685A69500BAF630,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,23D4A4484D4D868427369088C4D0A2E56DAAF465,3CC44C72DFD38D8538F1AC2443E540CCA730261C,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,7B0DE97C082AE7911928004FE8B145AA1FF56038,9797557328079BB3D3E588DAD873F0EA6C098C10,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,4544EF788285E35826DB28EC62FD704554CC7156,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,B45362A682176E95B35B2084405D4F50A77F9CCA,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,6406B7B10A978323E679E226F0D3546E0470B864,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,1C4A305A101EDFB122E8C15289F036C98986FCDB,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,657CB53BCDD047092A840BA12B894D6A079C05ED,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,0EF0215085935B0BDD092EEF58DBCD5ADE6F91BE,BE11EA8919773D1D972D5B74EABC964BFC51C72D,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37
259862,2022/11/23 17:03:36,NEW_VALSET,96E247DC2837A081049398736946D68A22EAF7E4290899693FA1C6317C9B6044,3206B867547F34FA284D358CF509E970B16D2A9E54F98137C8464AAA1F714622,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110090,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,90,90,90,98,0,90,100,90,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0
259866,2022/11/23 17:03:57,NEW_VALSET,6BB52A27821C41DEAADBB1902BB5A096011DA0D5BAA23CB0EEFEBA44E1AD2C64,C83B246AE2087FF7175C0E6E6BE6B005269E5D9649D8AC59140067DA4BDE79C1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110100,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,90,90,90,98,0,90,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0
259870,2022/11/23 17:04:17,NEW_VALSET,776B4BC3D44EC3C0A2695F683FB39CAC913D69545D1CC1785C38139AF6913471,ABC27A39CA5B9CC4D5842A78E349366B4F8854EB64027F8333F4E1C55BD407DD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110110,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,90,90,90,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0
259874,2022/11/23 17:04:37,NEW_VALSET,1CEDAF6B6F3C05060FE827DE15569CCDC5F5EE9E1E7B39A1C4B2CF882946F585,6B17C237B33296083EF670ACE44ECF7BFAD0E57660A57541A2EAA636AAF90E68,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110120,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,90,90,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0
259878,2022/11/23 17:04:57,NEW_VALSET,C7CDA351A94F49D3BADB3D98D616350E1F8D41C172D7EB30EF176A7BAFAECA58,015D3F933F7FD376E4F506280CD46C5C50912F975FB0BDB3F3D8D80006752D5C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110130,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,90,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0
259882,2022/11/23 17:05:17,NEW_VALSET,D4B94CDB29CA04692606921F32C69FDA579F3D4E5F8BEF2C1B5235B93B6BA8E2,E77696E36F718329014C2678FA04D23626BA233CD3B5EC6AFCA131B2CF8999A9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110140,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0
259886,2022/11/23 17:05:38,NEW_VALSET,54A24C45D51BBC3C1E4A4A05BFB5C461AB158A02B71AD49542FC8DC872CC2499,11A156F0D27E1A028995058A47A87E566DBB6EDB34D2C3D1CE5DF5ABE51E74D2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110150,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,90,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259890,2022/11/23 17:05:58,NEW_VALSET,B3AE14B0F2A4EFBAFBFBDE022A88282267407A84050EB088A116B8BC3859A456,81CF2C06EC7EE4EBAF86C2C13D55124BB4FABA833724D4A0F38F76001E1BF140,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110160,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,90,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259895,2022/11/23 17:06:23,NEW_VALSET,5ED80DC60A8AEA666E166812D1477973504B9709BF4F8A90671E2604437A96C1,CBEFD286F9188C8F4148DD7F55B193C1A364A7465E37EE409C940DFC6B481ACA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110170,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,100,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259899,2022/11/23 17:06:43,NEW_VALSET,CE7A61EE0BF19E30724AD025E35C795A06BB3B1432FDE99BE0CAC1B91BAD7678,20F231028F09717D2111DB9194202588D9E3BD81F59C7F3BB93FA67CC3DB0991,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110180,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,90,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259903,2022/11/23 17:07:03,NEW_VALSET,41B5A58C5FE806598E2F8CC26572572791DA5689A70DD7B9AE5C0665C21C265C,CEFFE3B99EE791BCB6DE799F4267E02F515E52EAC0719D9A83402B90C0A95CB6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110190,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,90,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259907,2022/11/23 17:07:24,NEW_VALSET,67C1363C4CB017D1A223DDE0E8181D3B1515E831D085646317F30DB9CDD796EE,20071AD789461D4409A54C69E127CF02B57E52A430C7D424EB4D18CBCAC9B424,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110200,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,90,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259911,2022/11/23 17:07:44,NEW_VALSET,B4B2C556A958FED77DCC9510C9C407D67359CCAC9C6D308A1CC99E35BAD85CE9,90541CFB6678DD2A0F265D64B36F6EE869439921C7790E7CF795B5C01FC8E723,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110210,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,90,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259915,2022/11/23 17:08:04,NEW_VALSET,43E4356F24AEDF6D4470737396E5A3E88547EBAF46707AE0F5B23B6B83C23190,4CBD0562065E953F8267EC939288DBC3F185DCCD77141CEB3E07E9CEAD95283F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110220,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,90,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259919,2022/11/23 17:08:24,NEW_VALSET,11A637D5E1D20FA6341FE1B21A79F123F38F514769B4CE9ABF17D478607FBE86,9A9BF2E30D88CF3BBE8A217858B53D9118060BA4B332FA6947B7CAB2D0EACCCA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110230,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,90,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259923,2022/11/23 17:08:44,NEW_VALSET,CE7535E8881E2A67F901D013562EA119B82C2B570E18F8612D6DAA5412387A82,31B05694CFB19352AEF1D7AB7BA1C090F99D5C3808B082D64B5A82E181A7D65C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110240,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,90,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259928,2022/11/23 17:09:10,NEW_VALSET,E380B2838025D6DBDCDA0DCF9F738F3B99932FEB1C392266715923AFD347F203,FF2E5EBAAD24648618233E9C17E7CF0C013CFBA952D662A4C1B962B977D6CFEE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110250,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,90,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259932,2022/11/23 17:09:30,NEW_VALSET,F3DCB35AE743D5E4F6666CE0E69BFEBE5BB68AAFCBDE426F9BB54FB749AD4FBA,F7B0447D2BB11D35275D178E2393C5F7790E71698999C112E7D4FAF73AF45331,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110260,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,90,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259936,2022/11/23 17:09:50,NEW_VALSET,5E6BFBA6556D7829F2CFD099DA620757AB765124128A0F166CB4F01711A806D3,BA9427B4A1C67DF0897EF6C83220D7B6E80218011C06C61025E90830306B941C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110270,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,90,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259940,2022/11/23 17:10:10,NEW_VALSET,617683F9EE0BB4403215D99D4C204796EF19DA63621B383EC9221F8C76A81AD4,195BEE546606FA00A4903A7E43AD28347ED2170B0FCE23962A2C2DD13D930C95,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110280,670100004,784,418,310,300,142,104,95,98,90,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259944,2022/11/23 17:10:30,NEW_VALSET,751CE61F724F7B6F9F1A144D8D744571163DD8C693DC1EB42A57EC929FA44695,243BA890F2D710EA3CF4AE064925F0F23EE48CD736FEDA65A3097F9039B59809,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110290,670100004,784,418,310,300,142,104,95,98,100,0,90,90,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259948,2022/11/23 17:10:51,NEW_VALSET,9705078CE8262CAF7C78ACA87424CA9D1B3019CB765A9C787341E9F7EFB1A750,02A3B841DB36B0A0581081255FFF0342532624AE5AFE84259EBF36CCF430E55F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110300,670100004,784,418,310,300,142,104,95,98,100,0,90,100,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,90,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259952,2022/11/23 17:11:11,NEW_VALSET,F10BD00C0905E2C594C1AAF1DB2F03C2815976FDEEA0EADA62920BAF45818968,D43184FF2179DD2B9F6C3330C7C162F41D86C6E05965619DBD1C1DC33A9DC0AF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110310,670100004,784,418,310,300,142,104,95,98,100,0,90,100,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,90,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,100,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259957,2022/11/23 17:11:36,NEW_VALSET,CA7061D34C09199E6623B1FDA2D1E6C75C069BADBAB0A8E5EEA86367FA4BE410,34D9677DC09DE92813915C7F0E2F8957FCA3AD685C7B87898C11F01F97E28A1B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110320,670100004,784,418,310,300,142,104,95,98,100,0,90,100,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,90,100,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,100,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259961,2022/11/23 17:11:56,NEW_VALSET,3DBE4074FB51FB19B7D16D7B7D056DCA63808A8B9722791482FF547663737A0F,4535B09ACE83FC1A3B3A234121C9AF26971E584D333223DD0DF9999A3FFECE7E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110330,670100004,784,418,310,300,142,104,95,98,100,0,90,100,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,90,0,100,100,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,100,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
259965,2022/11/23 17:12:16,NEW_VALSET,A427C5DF7497EFCB9E995B26D8C8FD2013BAC9EF05B0676F27B8AF168D480166,ED2FE5CDB46BAA0F100A434E14607EA6C4DAF94F121CD044520118DD65828917,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670110340,670100004,784,418,310,300,142,104,95,98,100,0,90,100,90,100,90,90,0,90,90,109,99,97,0,90,90,90,90,90,90,90,90,90,90,90,90,100,90,90,90,100,90,98,90,100,0,100,100,100,100,100,100,100,100,100,100,100,100,91,0,98,91,92,100,100,100,100,98,0,100,100,100,100,100,110,0,100,100,100,100,100,100,100,0,0,92,99,99,100,100,100,99,91,91,100,0,0,0,0,0,0,0,0,90,0,110,0,0,90,90,100,90,91,0,0,0,0,0,0,0,0,0,0,0
