block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
258763,2022/11/23 15:31:04,NEW_VALSET,2F44767854C097AC30CD6062024ECF9947C480C5A3D18A0FC28A494682CEB103,29FD911E9ECC3E0DF0CB281909C44411C14AAAC5A2572AEC9D31159C0EE6FEAC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109290,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,0,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,0,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,1
259072,2022/11/23 15:57:05,NEW_VALSET,D3A75877EAEF0072CCF48B0BC204FBAD5A5A6986720983600B30708347314B9C,44D8BA77984CD0088A512CCB4046F23940BA9D098A928128F2AED4A8224C4812,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109377,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,0,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,1
259256,2022/11/23 16:12:35,NEW_VALSET,73A5158EDFCB57FBBED23FD091B2750DDEBAD0A134F9242BED1A0ECE486ACB45,FE1B5941A7D768E3BF86C6B9980821BEE63399E66E10A06085D8E6D886477E27,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109445,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,68,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,1
259275,2022/11/23 16:14:11,NEW_VALSET,8ECC5BDC31756D5193F854A9CAD9892EB3F876251E46534EFC3200DF2D617E6D,E118AAFB9B4B05FEFF080FD60F7D7A7B9EC2B8391E8E1B34064919E17009B026,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109513,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,68,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,69
259347,2022/11/23 16:20:15,NEW_VALSET,5B6B6E0DED50C6BBC45F60F7DA74EE2AE05D4736340D4ABFD886683CD1CE2B2F,DBA6B89707F4B05C2D4DCC196A9FB7539B02BE7F67E20D72699A5377694839F6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109515,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,70,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,69
259419,2022/11/23 16:26:18,NEW_VALSET,7E826757F36864B64678198C3B3DA654631A7BF9FFC1BA6B0BE156E0A0562F49,41F12156B384E352D8FC302285B0100EBCEFC373AD34B898F2137CBBB4B6B0BF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109517,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,70,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,71
259491,2022/11/23 16:32:23,NEW_VALSET,ED7BB2D143A8A768FE1F696EA09E1090A92FBDD636F6D54EC4AEC1B29F7F54B0,55AAEC647342F329B1DA55AB22CC36C9A146666572899539C37D25F7B78D4763,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109519,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,87,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,72,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,71
259499,2022/11/23 16:33:03,NEW_VALSET,821397CC5ED2F0CED7442F278A196744D4C24C669FFCD31B0156D25ECDFCABF5,2289DA2A065D04126A3540DA0E8A484723FE6429EA2466D0F324FA983555DF53,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109522,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,90,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,72,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,71
259503,2022/11/23 16:33:23,NEW_VALSET,65571EF2A805E98CF65632947CE350E0E2B0855ECCA3D1A019EAAEECA5E0786F,324ADF2424FCC55B671145CF3A40A8EE045A365C431AEE0E20BBA43CC6CA64CE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109432,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,72,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,71
259520,2022/11/23 16:34:49,NEW_VALSET,2D8960940DDA5D9CD4DBB6240D1424D43D1CF2667F57C1CE6EE54E3EDD0D68D9,340181AD53D01A8B2D223176C094A4E091582D5E39AAA439730FD0E192279438,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109442,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,72,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,81
259524,2022/11/23 16:35:09,NEW_VALSET,40D5177B845A5B0315FF35127069AD6BA905664436750F20DE16A60967695A49,8BDC665425F09ADE38EE7B2DE075157CF4364C2FD28363906271BD195CEAC339,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109452,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,80,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,81
259528,2022/11/23 16:35:29,NEW_VALSET,51C4750788EBB4D2E6235D5D353773CE3747CDA05061DD9AB057D0133F495E77,98BF79BA6FD4F6B86DAC9D2C91C5160B316028D35015D876872A139F619A4B86,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109462,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,80,0,0,80,90,80,81
259532,2022/11/23 16:35:49,NEW_VALSET,6BE66CD28A4ACCAD2E2E20991FD11D01AFE931A318C6FC080DE71A1A23774F4D,6BE81EB66AED543394E9BBAF13AF9B6418A02741C1C8151C5F4ACD52BDA6874E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109472,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,80,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259536,2022/11/23 16:36:10,NEW_VALSET,927628B2D8025440AD4F2316E1390CE8DC5EA8D68C1510EEB12098BE15992C5F,746B5C3ECCA7954F81BAE7F72954693E6BB3933B757F82E95D07655A7257AA22,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109482,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,80,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259540,2022/11/23 16:36:30,NEW_VALSET,2C71335D6FA5AB3591A60FFF421CB2AA2A52F98A4C8D7E9CA720C6707D272075,784A948BA26F00E2504709C9BC28694441B94BF00607E30DEC47D4D84251B36B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109492,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,80,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259544,2022/11/23 16:36:50,NEW_VALSET,AA15520A0D408987C681241A6F92988288933DB7D620C5D196B9AD972F20CBF3,904BDEC0EA8E9E62359AC77A3B91488D009CEABF98079F0FD0EA03600885256C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109502,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,80,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259548,2022/11/23 16:37:10,NEW_VALSET,BBECBD594F6526D7C575CE12E66F8CF2D807605D6DF8AEA57B8C4B729F970729,6FCD93E5E31D5E839D9F161807FDF56F1B8D9E8A3025A042EE320280BD9106A9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109512,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,80,80,0,80,90,80,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259553,2022/11/23 16:37:36,NEW_VALSET,F5105537B967E478B37BC4FC0A5F9D7E5A3989413EE917308A7F0E852078A9E9,72ECA40D86B0CC88758DD727C8F8D3A626E06415C88B4C4BF8732851BBB038C6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109522,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,80,80,0,80,90,90,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259557,2022/11/23 16:37:56,NEW_VALSET,80E1837A9339BCEA41FA9C8EB863BC33CBA4E702290C4E6BFF673A78D67D0620,7F88EF3107E8E1B483EEADD039067F80ADB823CDE968F4967B9BE52CC22C0867,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109532,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,80,80,0,80,90,100,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259561,2022/11/23 16:38:16,NEW_VALSET,D8E6D4D7974976B167AF58890711D369F7A21A32DF1FA52EE26BE0E5493CBD1C,88FB38D3E5849B525B3F4EEB46D42597FA9E9834254F931A9002B088CF7671CD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109542,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,80,80,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259565,2022/11/23 16:38:36,NEW_VALSET,E21A51F8636800F41B24C60A33B057645DEFFD27B58CCAB5EF667351DD2D6652,CBE2A1DB53BB0405D78BD050A87D49E9931752538BC122457E92E9B7BC56C1B3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109552,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,80,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,80,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259569,2022/11/23 16:38:57,NEW_VALSET,874D8E606D4B732EB9D6EED1A3332F03FC107E4C4BD0982F6C802B03D527ECB6,59C50AEFF0EC875635048539488CF4CA5485228F4A02F502E723A03987B82FCD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109562,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,80,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259573,2022/11/23 16:39:17,NEW_VALSET,E4129243CD27F0D966A39B57CCF9536A4232A2328EFB9E26BB76D5DBA197EBAB,5BAC82452DF1E61F458127615A01FB6E54423E2BD62AD4E09FDA8454FB0E9FB2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109572,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,80,0,0,80,90,0,0,80,90,80,81
259582,2022/11/23 16:40:02,NEW_VALSET,016DC62580B808174AF038337D2C20C409FCAFA3721899179B582DF204BCF5AD,28B9A51860E409AB39263CA7F61116F046AC44DC48AE6848CF48217F88502B74,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109582,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,80,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259586,2022/11/23 16:40:22,NEW_VALSET,3D7A78D3BFC69BBF6D577B11EE198CAD2DE653748544C5975B1A26918BE8304D,7250CD5CB26AD42511F33B5BA181461328C9A408A531C9C2290192072F40DB5A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109592,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,80,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
259591,2022/11/23 16:40:48,NEW_VALSET,3DD5098700149A478F36E1B4BEB3F78F6633D982632BD1181E3FE204BEFFA288,908F0E9968DE8F6DD1AAC7B5931F1054F79F8FD285F219BAD9AA6280BBDC5889,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670109602,670100004,80,90,89,0,88,0,418,0,0,80,0,142,784,89,300,80,90,80,104,88,80,90,90,0,80,91,0,88,80,90,80,90,88,0,90,90,87,80,90,90,90,90,90,100,80,0,90,82,0,90,80,90,82,80,90,90,80,80,0,90,310,80,80,80,80,0,81,80,0,0,90,80,90,0,81,89,80,80,0,0,90,90,80,0,80,90,100,80,0,89,82,0,80,0,90,90,80,90,90,90,80,0,95,90,80,80,80,99,0,81,0,0,0,90,0,0,80,90,0,0,80,90,80,81
