block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,24FB157F1CBAE56079359C2612FE67712CE96426,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC
172283,2022/11/18 13:34:37,VSC_UPDATE,C834215452639D9D689A11BDC65EAFE37A6F5690D1BE61BB61CF14F1B7F2117E,ACB0C9451EFAB7975C3085C9D134A91059680EFDDDCAA3D424671B5853F9211D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107090,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,50,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,0,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,51,61,0,0,0,0,0,0,0
172319,2022/11/18 13:37:39,VSC_UPDATE,BBE84C8FD2565B7FA8903300245AF51FDA682B56B07F54A058F91494098E343D,E5594B72AA62EEE5E15119F4B81A58EEC8C89044BC11E23583E7CE44AD651FC5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107092,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,50,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,0,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,53,61,0,0,0,0,0,0,0
172355,2022/11/18 13:40:40,VSC_UPDATE,4AE26EBDB5F2D2CDA4FC423F9D618C2EFEB3662C2164D733FC5CAAC0DA08B5AC,3827E7B71A56F7D0E6FFAB83C38301A872E6ADD3058C3B57FB22BE9036B5D3E1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107094,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,50,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,0,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,55,61,0,0,0,0,0,0,0
172391,2022/11/18 13:43:42,VSC_UPDATE,0065DBEE372672A106DD64116D9B89199672E9CFF7072674B09EDD733BA2F516,1C2AB67DA2F8B4D9A9C76DBEE864539C66A4ECB69F625D77BE8D8B6868FC6DA1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107096,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,50,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,0,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,57,61,0,0,0,0,0,0,0
172427,2022/11/18 13:46:44,VSC_UPDATE,7034680DE6E03B228D3B96987F4BDFD211B78AC2A89D06F52A93BF77BFBD1B19,24922D7D84A8C07FC97E1AB65DA91107CC43233C331571505EE536BF3D407FEA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107099,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,50,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,0,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172499,2022/11/18 13:52:47,VSC_UPDATE,EB3522BB71F427EE71742A89ACF66F95C3DF6A6CB0D10E212E10A97FDA2588B9,CB9697589B659AD0DE56A613212569B6A6350768A6C67DE37F74045AFC34122A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107100,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,51,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,0,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172533,2022/11/18 13:55:39,VSC_UPDATE,64E47B330D227EAF9B674C5B495E332F1C3988EE45055C356F46B5A4449ED1CE,31116497F57AEB454AF3346A411C1C0D80DF0F10727513CEC7527D43BEBE710E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107149,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,51,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,49,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172535,2022/11/18 13:55:49,VSC_UPDATE,5282361D53F059C43C76CB27CD1818E6852ED7F69EF3B8D9DEF20292907BF125,74BDCBA88A6318D3D9E336D65D042A42F159EF468785F61C5B66621A7C11A0AE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107151,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,53,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,0,52,49,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172560,2022/11/18 13:57:55,VSC_UPDATE,91F991AB3EA7339B05058BBED459ECCD87BF0A153C23F98494CFFEAA9950D9AA,F7E50AC46E83064DE03736425E8FE6B92460BEEB5019EDEF6735D82E2F4FF8A4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107210,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,53,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,49,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172571,2022/11/18 13:58:51,VSC_UPDATE,810E398638EDF051BB1E205C070CAAF603B6AD38AA738906783A11C4B9FE47CE,A32AE57EE61D29F31BC8A3F2AEF532874B635D3D957616879EF3E69CC3B433CB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107212,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,55,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,49,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172597,2022/11/18 14:01:02,VSC_UPDATE,95395FD7C30EC462AF9FF2AC4B1495208CBD1B714D61492E744DCDDD0D9E09E5,767743BEE9C58424E418A91326272CBFE043A3A8BCC08A83D9D33B422F4E90E0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107240,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,55,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172607,2022/11/18 14:01:53,VSC_UPDATE,3361A2D7223259D19A8DBAB107C525C853888D7BD84C8A52192E5F676C0A36E9,879360A561BF6F4F7452FE1AF5CED4960BB5A1E3A26B5DD5D5FBFF00057762A2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107242,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,57,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172643,2022/11/18 14:04:55,VSC_UPDATE,43112CE6853CAF0E6F897C241256306FA514E50E8E11CBBDDC7F57BEEB87DFB1,053F1E2F1366E9384EE7EBB047A046897F6B01DE68016402923CA9B210765987,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107245,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,50,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172715,2022/11/18 14:10:59,VSC_UPDATE,85A52699F6365F36622ACF339B8C3DD187818DFFF0F59442854FAA5FDF31C19E,D74DAABC3657E9F0600C623AE2030E0DC97005E3D4F1B848B97DC17AD8875682,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107246,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,51,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172751,2022/11/18 14:14:00,VSC_UPDATE,5B4F9B529C0DB1BD7853AB2FFCA6EF37C92FD406C586A3D82FC4912E0F262A53,360B689E5B35704A0A6807F2578FC705C2A77A7CF0B9E7B1A44D32C8C99B5A84,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107248,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,53,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172787,2022/11/18 14:17:02,VSC_UPDATE,E4CD2CFC5B8136604DB189FFFF83D1BDBE145B8F3CFAC6B5CF899A73E4AFD861,C033D960B0E70FC1C8C32F18B6BC413EA5C97F6F5A16572C9A8A34A8C8F5412C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107250,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,55,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172823,2022/11/18 14:20:04,VSC_UPDATE,E445252EDF00E9A20B87FEF396BFBFF7EDFD6E87897E8DC660321AC64CC0472D,6F2795F6D232879401D7B68DE1227AD8B0D32E1808DD0E4D9A89ACFA26184D04,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107252,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,57,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172858,2022/11/18 14:23:01,VSC_UPDATE,6785F4BDBE176BC726B7FD40C70F0B952E274A2511CD8F8ECB47A1A6FE5B9E2D,EB50FDE6584AC8EAD3145F363C51126D8A7918EB04E55C7B158AE4896587DA85,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107255,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,50,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172930,2022/11/18 14:29:04,VSC_UPDATE,0C74E261508061D9F1FD06B827EB400ABE8527517DF3BF08B373DF3398CFBF96,C265681A811ACD82EEBB67D4C3DAD72AEB10F9D049E022FDF2CB3C1F30E0E027,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107256,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,51,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
172966,2022/11/18 14:32:06,VSC_UPDATE,ED668EF3E3D882CAF68DF91E99495E241B70017574A91C11380D84AC4821DA74,E69759093453F110323211DE469D73D2FB74852BECB2DFDD5CE32F933E577CC8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107258,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,53,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173002,2022/11/18 14:35:08,VSC_UPDATE,671DDE5DAFE61AB1F6032F4FEB3A220EEB7F95069D0862737DC5AF4FFF5827B7,D81FE9B38FC4F62F08B0B3ED08EF5B071BE134B4839E47B55D1BB619C5F9AB0C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107260,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,55,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173038,2022/11/18 14:38:10,VSC_UPDATE,931EEE421E45C5E06FEC9F51098054B0ACA9896AB0B67DDF10AE02A09D0CA6E4,76ABDF98DAA6952D93061C4559CB8C19F7867CDCDEA4B05E6A7CFF157C6E2ADE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107262,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,57,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173074,2022/11/18 14:41:11,VSC_UPDATE,B91878A82BB5DFACDC03D6ED8CEA4C9ECD020FB6D870A0B5DF31300312C82336,E23DA0385069F136AC0C3D09A2AE7EBE49F812403C2F539E780BDB843DB265FB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107265,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,50,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173146,2022/11/18 14:47:14,VSC_UPDATE,ED88AB00BE66A45A6C686FAC53A8C1BB13DA52DFD9F9F3494BF819F5B0759608,844AB3AE415A1F6D6BEBECE0E177FCC3F226F8D401A8C50D2F4AD3F63B765B36,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107266,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,51,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173182,2022/11/18 14:50:16,VSC_UPDATE,C9A03769154ABA5D84925C8A12AAFECC990DDDEAD06B62FFC5287B963E0D5A5D,E42865F8AFE54ECCCB51A9FF44049E2DBB71AE8F4B8BB52DA303484DDA71437C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107268,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,53,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173218,2022/11/18 14:53:17,VSC_UPDATE,65789BDBDC02E4AB102A0815E72DE28B095842A8B9D68B673756555A06BD5ACC,0C8A19FE5B2829CEEDD1AC6CBA750A86C65854FC784A951A1A2287B26C2FA085,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107270,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,55,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173254,2022/11/18 14:56:19,VSC_UPDATE,64E72640BAE8E7385411FA2672A202FC9C94059EF903E460208AEB9F6E809A56,C6A95CA54D9A7B7CF694B84CF5BB19A27FC66941A310B3BF8548CA14019FE9EF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107272,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,57,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
173290,2022/11/18 14:59:21,VSC_UPDATE,EC5D2C207045629823CAE93CA3366B9034A7ECC093FE11F7FB74A99D83C688DF,FBB448813D2C5614B1CA4556B125D747A70BFE0B92C9CF4D4CA70F6592FA06C2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107275,670100004,784,418,310,300,113,60,0,59,60,55,60,60,60,51,84,60,60,50,60,60,60,60,60,60,0,60,60,60,60,60,60,51,51,51,53,51,60,60,60,60,60,60,0,60,60,60,59,52,77,60,0,60,60,60,60,60,60,60,60,60,60,60,52,60,0,52,60,60,60,60,60,0,60,60,70,60,60,56,54,52,60,0,52,60,60,54,68,60,0,0,60,60,52,52,60,56,60,60,60,54,97,60,60,61,0,0,0,0,0,0,0
