height,hash,total_vp,cosmosvalcons1dg72e6h2tpkf4uc9zfyadle5js5rthcs892vnj,cosmosvalcons1pk34jc9vww287s2ef8k6lzz7r2dpscms7af6ny,cosmosvalcons1nyquekjzh9ywmhyrt76u32cxwv9fcg7dxprygj,cosmosvalcons172wrmvq0w0m4mp9hmlw80pal0z53c65punhf2k,cosmosvalcons15w5mjufgd8ezfa83709nmews88tzdrepugw2jd,cosmosvalcons1kke43d43wpfw9cdqpw8d0qf8ll0ltp90a4jpja,cosmosvalcons1e5x6sh63qdz74m9h8thddc7zceddyljnhkcdsu,cosmosvalcons123zrau6pyk7mma6d3c0armpc2utqau7vm88u9x,cosmosvalcons1zq7v8lz7jrqyacsgh5r3dhygj4ffymhckysvw6,cosmosvalcons1lx9nq9909u49ezzjyc7ktg9k08ahnxuvhsj2ym,cosmosvalcons18wv3ddgpc5lrsq2kwc5z798z4tcztak9yny2x5,cosmosvalcons12freezz7w0f02ux50e0sgvmc2pgn2rw3pukgsc,cosmosvalcons1lj2q9l6t2wutwf3yclaj3h0yj7t7736t09d42h,cosmosvalcons16hf7ktj7yds8sta04d7qk0z9hla3tpatsd0vf5,cosmosvalcons1yna32lcuhtjkq7f4nsnp9ln8wykwjepxhxsr5g,cosmosvalcons1jh3lz46dmdgr7quqmx9fwmsvlprfhp60x8aaer,cosmosvalcons1qqlx7730mz96503pz729vu07pkv5u9ca85dhwe,cosmosvalcons1qwzmrx23fayrsudhhqq6jgal2wthk2gklq43vd,cosmosvalcons1q04tlwzqn38k9fej50tj3t929cf5q06s37z0y8,cosmosvalcons1q4ht5pn0kc64le4crl0nwhqumh6maw7x37696r,cosmosvalcons1pw8cra4g934nwzxkrykz45d4xgy7qnmvvtuaqt,cosmosvalcons1z5q6n9hd24mlcew407f2ej8ptnnt0haddknugk,cosmosvalcons1ze39xyf4t3ye8ldxn5scsaw2adur7ek4tt5jmp,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,cosmosvalcons1rljsrflyeuzf3we6kghkf4qjeqflsygepnzl53,cosmosvalcons19y4nwy0ygg7z73ahhevt7uh090g8wr8sgv6n2l,cosmosvalcons1xpgp8n9xnpnd49pzv4jf6444048j23wvtsnvak,cosmosvalcons1xc0aszah3y7yksgy6rt63jf37d3dzuxcr8s59x,cosmosvalcons184pytrwcz8yjrndz5zq0kqvvhw3tj88a90hv5m,cosmosvalcons1gx49m7vtmw9gpxu4dfujtnepl2g96zxasea2j9,cosmosvalcons1g2ysa6n7nvpgjps9zdf4dkgtvse6ga6f6kmepz,cosmosvalcons1g4zw77yzsh34sfkm9rkx9ltsg42vcu2kgt95gy,cosmosvalcons1f4hpdclhmz0gmqulw95f844plqwfl9td6qcqym,cosmosvalcons12t4pcfx6jnr84rld03rwrzsul3rk64che77jfz,cosmosvalcons12h4v7ms5wfhp87tnjqmpgzrcvaqymuk2v49c7q,cosmosvalcons1t8xflpfzx4rnmatmemehcc8n52wmx6q3g4mxch,cosmosvalcons1t0kswnadw2e5rh3xksmz3uh7pyt6c8trcfwe5k,cosmosvalcons1v5v9hsn4awfr9gkl7ga7kn42qada457w83pqdz,cosmosvalcons1v6zrud945rxq6nl6eexf9rfqqafafwwnx57rvy,cosmosvalcons1dkw3fgnjnwjlq2hjqw46l4wws2zd6fns063eyq,cosmosvalcons1w86lpg205h9gsy32yetfkrp6nc7xuh90dz5uy3,cosmosvalcons1wns96l4057a75jez52hlhvw2d7t5wze4ke90cz,cosmosvalcons1wmvevar5kc5rtecr54m3q8gl6d0cf5mt29jcy9,cosmosvalcons108aypezdajecj03kg66c4gfu0l5f3053x392lf,cosmosvalcons10f4xx96k72eypj7l4qwlv4x6hfvecrenl09tsx,cosmosvalcons10vx7jlqg9tnezxfgqp873v294g0l2cpchuw6qc,cosmosvalcons10crq9qa7gp8paqxwwwxae3kp970duqgn0s9qcc,cosmosvalcons10m4u3cyxmdj98ame2nzye9xkldhs5cj7jm6yq5,cosmosvalcons1s7kc8tyvsj47tkyfpexlusrlz77dg26wmvt0hx,cosmosvalcons133lxdszpdgqzel834x0c3uelej84nx2yhrey5d,cosmosvalcons1j6yyhc5af53347us6q68fq5x65dxh62rym9aq5,cosmosvalcons1jur4mxvvz9m3kw925zk0hl0snmks0z7fwmlc9x,cosmosvalcons1j7t42uegq7dm85l93rddsulsafkqnrqsnjtf5s,cosmosvalcons1nqz3a6w3zxpx6zsrh0wsxdx8cfr0c33k38lk8e,cosmosvalcons1njrm0dasu7d5h6qawtrtdrm3y27tqnhv0vxdyc,cosmosvalcons15xu5spj4r5j63wwyk4gwhmq7nvvkzx348krpn6,cosmosvalcons14fm6gslcf9sx5j5wk93ew5sx3sdza6j7vr96r4,cosmosvalcons1kkdkxvcl6gfqezdl9e7av4l8lx4qjzsaj380nf,cosmosvalcons1csa5vmvu8fsgtxmx5j8qk4xxv278q8a4pce87v,cosmosvalcons1msqd5pywcs9l99fsvfnqrpqtrr6g4j99uqmckk,cosmosvalcons1uykcdtp8jfvuhvxvr5k9m206mcla35j09s3q49,cosmosvalcons1uxjga5twkestune9nc8r5c4chet0g83kdf7u68,cosmosvalcons1aegqgn27upl69skvjnc6s8ftdkkuzqlt46r6tg,cosmosvalcons17m4ucgq6q5wzzp4x7rxetfzjeppm5nc5f9nc32,cosmosvalcons1y9r49naje4wtqrkxy4eecgj25srzymgw8k5ywt,cosmosvalcons1y022gjzdfkrggfekjzyvf59zu4k64ar98aau5k,cosmosvalcons12lfvpusgm69kq0dxexm4ek2uxfvhhc6grdxfa8,cosmosvalcons1thhlg48txpsclg4e0rvl78yt2ge3ruw3utwd7q,cosmosvalcons10f6wkg5ckfkvnucvr35z5hqdugy7ud58rfsxmn,cosmosvalcons1lhnmnmd9arv33wsyyd06xp928n5zcpxp4t8k0t,cosmosvalcons1xhfftsd6wxx6jxl7xsdv8hsfk7txjgwf73uq6q,cosmosvalcons1tg3gv86h7y5znd52qghmsptgtf89s5xre3edlr,cosmosvalcons1nd2fpxeephw7tmqpgymrq3gvjpzwlr3wvjttu6,cosmosvalcons14knt8vk78wexsmd7792rcvyazrfraskv6hpm2t,cosmosvalcons1k3m4krltmlsz84hzgaytm59nn7pkd2xaygdpj0,cosmosvalcons1ht8qrurx6lpngj4pjns6rdhm7mlga0suun8jwk,cosmosvalcons1hexe6e6hnk0fan7n9vu6kt40nz86022kmyg9qp,cosmosvalcons1cq35fan5z5r5csl2rddjqclun93jn3hpxh2v0g,cosmosvalcons1cave3x44qrklv2wyemgjvl9rpanquspyeqvk4m,cosmosvalcons1e94h53knufh6m44chyun6thqxx90hflwue6x05,cosmosvalcons1efueez5q0x6m4sruhnmhe9x2q5xtfjuqazpjhc,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,cosmosvalcons1ek3cslf0ppj7sjavnjpyr494luu4j8fgdf6n8d,cosmosvalcons16q4jna57d07rufql8qtzaqhwf3ud3hdf5yt3y2,cosmosvalcons16p3evw80wdns6jqna8grfazfjenm80n7cle8kj,cosmosvalcons1md008gt5q9z3tgzxaq8rze8zys2pyds596lfv6,cosmosvalcons1uc6e0cl5duageq3hnfedxl7h62qwsvh6ppkgc4,cosmosvalcons1vuwq3w64c8py9hz6xs5gnnvvqpccj0lesm3u0k,cosmosvalcons15t3h8hqgjj7qe584c75weu30r70g74tep3yuta,cosmosvalcons1635xssr82smqqr5mxwu2tqvnh9qx4hdresz7fw,cosmosvalcons16etd37wqd3h3209pwf7w86ast0c4vapcvf349n,cosmosvalcons1m9zg6xjs0g8hjtp97nl2uqwah3r53j5z6a9ppw,cosmosvalcons1sl5j5snqwqts3ru9qc0zqunmu08lvxvekpj2mt,cosmosvalcons13feufd67xc8lrydcgjnphzz95zkkt5sgwkzccn,cosmosvalcons13aa4rs0g2g8qh75ffmvryylyth43pc2kgmgdpf,cosmosvalcons1vr0ajahfkaytrc0sdltmdqy6xu9a8gcz76c48z,cosmosvalcons1ual79gxh0p8eeet46d0sn7an8wc9ej0t2hav6n,cosmosvalcons1utxmxyfuqwfxqwqsu95jnjrvqyayda2q9dx2lc,cosmosvalcons1mhu56sd3tea8wy3zt8vrk27u7369gqehx23n9e,cosmosvalcons1x4vz8rtjltq2gze8dk8j8rxl9zlpdd92s26eq0,cosmosvalcons17l0ea7fqm77deg0nsg23dpdxj5qt4a3spdwd0t,cosmosvalcons1nvkcrlcjdqm9s365vpzvhttgswpdddnyf829we,cosmosvalcons174psdtj9x65grzemedrdz4jq8l8fg3jsaxc9j2,cosmosvalcons1pcc3ud35krm0t9vljw29wu3n66yzvfwsj8fm8z,cosmosvalcons10vj0ac0xz57hvhwkj6macdvg5w9xmatamdhms3
142253,9b0af08dc25da5ac41b084466463d1d7cb8a0f0b58b460833fb67c2dcd39230b,670105348,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,39,40,40,40,40,40,39,40,40,40,40,40,0,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,40,1,0
142393,762088c3f3b6e264164a65754dffaddf08c1c7f1708569856d9fe0b394b8d56b,670105387,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,39,40,40,40,40,40,39,40,40,40,40,40,0,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,1,0
142589,984e41b8c08533531e3a1474d68b2c24154b15f0e0dbd954ee39506e2b018d73,670105348,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,39,40,40,40,40,40,0,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,1,0
143806,88f53bbd3af396fe01b03de40ddf68ab49878e763f06e03040afd332f9841f1b,670105380,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,39,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,1,0
143819,186e7d814c1ecbbca4f2fe945e238ece4be229cbed035762461b1ff44027af59,670105412,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,39,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,33,0
143855,0152a2199c3a3a8563f11411678122f3bcc136c8e84091897bec131bd32269aa,670105419,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,39,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,0
144266,29b84a5d428041c3d0cef0003494553927165d23747b1e1525ce2067d7ca9a26,670105380,670100004,784,418,310,300,113,40,59,40,40,40,40,55,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,39,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,40,40,0
144947,d8f17960db1426554b2ad4445cea4fb9b5b77181617d477b96f833dc7f376e68,670105364,670100004,784,418,310,300,113,40,59,40,40,40,40,0,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,39,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,0
144955,4851d96f9e9822fe0f9d76f72679d76ac782aee27c8ae866d401ff7035c82f22,670105325,670100004,784,418,310,300,113,40,59,40,40,40,40,0,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,0
145168,4813cc2811073e95759b7bec76d94cb6e2b4ba9c5eaf7331ede68191dccc13ee,670105379,670100004,784,418,310,300,113,40,59,40,40,40,40,54,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,0
145191,75fa418cee5589cf578806597bc189830db9a069e15f941941b852a203bf17cc,670105389,670100004,784,418,310,300,113,40,59,40,40,40,40,54,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,10
145192,29c131da1ba180af800dd4456e140b08e72e24715879695404c39e3dccf3c77e,670105350,670100004,784,418,310,300,113,40,59,40,40,40,40,54,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,0,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,32,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,10
145222,a48484ab3a2d032eba67efb3272d9a44e42152f6ccbc583c3b2763282ccb8a71,670105358,670100004,784,418,310,300,113,40,59,40,40,40,40,54,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,0,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,10
145288,efdab9c1f83b44efd766160cbd1672d4c609d8969238b956fda1a6caa46580be,670105368,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,0,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,10
145342,d245fadff0b59f1c35dafbac4dd10a245cb55e6cdb34101f9f12facbee8ddfbc,670105407,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,40,40,10
146111,0eb10b36591c2ce205e02fe6a0976048dee6e8e2e4fe21def01a032e4eeb4ddc,670105367,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,39,0,40,40,0,40,10
146864,3f616b383314d6424a3055dd68aa58ea57897929758ef1ed27e414fd6f867da7,670105328,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,0,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,10
147178,67f505c0c5bd21b8f100dd4085fe55b8853325833e1df42396a9cbcca2ace47d,670105367,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,0,39,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,10
147629,d87ed1300049cdcceeaf58fb917dc71322032711e877a53b448ba69e8ff3017e,670105407,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,39,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,10
147747,3a228681c436a71e964198edbd136b524521d6716bec20c998be428dcca471bc,670105437,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,39,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,40
147783,2998073cfcdca3ac8bfa3cecc38bcf39d74b7a563eaf64190aa25e9c8191ec24,670105438,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,39,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
147855,9ff1a352cfb48300eba2e295f81485ad3ace3547148c2f4b05105ec18fc29ab7,670105439,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,40,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
147891,eac32b311d14c3dc90a6ebce23d8c216dcded142a13450c793c1a810dd29de18,670105440,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,41,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
147927,4e9147003319580b87a9f9100885e56978fa4698855038b3d0196fc4ce07838d,670105441,670100004,784,418,310,300,113,40,59,40,40,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
147968,516b5b6d0bad8736c394af5e8e1e8775a503ab50709cdebef4eaf6c858586749,670105401,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
147999,af7edb62bc9a4a4d41f0ac33802295b4d413fa2e54b7288a8fe375d1cacf4056,670105402,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148035,3748b7e7a8cb8f6664b9ee20f4940e35bd138d83e5ae852baaf941a5781f3055,670105403,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,41,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148071,29787761714ec6600af0441d7bad08080dbb2b12f0c7332ef7171f8fa789760c,670105404,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,40,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148141,28a615162109f4fb20d031faf9f3f03472710f20d6a7777b457d90b5101d58e2,670105364,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,39,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148143,ed43b34c7af1554032dc16241168c5afa72f0a9897e93cce8c002c1558677c9e,670105365,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148179,183ea79273990cc65830c1d8219fe1c6a6ca9359b8455c0750413c2d68b11668,670105366,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,41,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148215,99a4b2c86db74d24abcd6a0f3dbc9f89c5f5e894eb35e3d5b87dfeb040668117,670105367,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,42,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,39,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148287,d584ceeb2fbc48e077277a838eb5f46985d44d0307fec80bf438a75de415a54b,670105368,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,42,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,40,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148323,5dbeb03fa0bc40cf870e6c8cfeeffbb9f7f001132d9820a215c4fb803f316357,670105369,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,42,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,41,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148359,f424371bead780ba5364bfea3d8c974529c6b6d366c0af9df29126edb54a58bc,670105371,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,0,40,40,40,40,42,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,43,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
148431,23bde2f3cf7a6daaee103a9270d473676ef5dc00c8e3402270fc40d749580eee,670105373,670100004,784,418,310,300,113,40,59,40,0,40,40,64,40,0,40,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,41,40,40,40,40,40,40,0,40,40,40,40,42,40,40,40,40,40,40,40,40,0,40,40,40,70,40,40,40,42,40,0,43,40,40,40,40,40,0,40,40,40,40,40,0,0,42,40,40,40,40,40,40,40,40,40,0,40,0,40,40,40,40,40,0,0,40,40,0,40,41
