block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,9B2D81FF1268365847546044CBAD688382D6B664,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,DC00DA048EC40BF29530626601840B18F48AC8A5,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0E311E3634B0F6F5959F9394577233D6882625D0,103CC3FC5E90C04EE208BD0716DC889552926EF8,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,214752CFB2CD5CB00EC625739C224AA406226D0E,305013CCA69866DA942265649D56B57D4F2545CC,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3B9916B501C53E38015676282F14E2AAF025F6C5,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52479C885E73D2F570D47E5F0433785051350DD1,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,95E3F1574DDB503F0380D98A976E0CF8469B874F,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,DB5EF3A174014515A046E80E3164E22414123614,DDF94D41B15E7A77122259D83B2BDCF474540337,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E63597E3F46F3A8C82379A72D37FD7D280E832FA,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,F7DF9EF920DFBCDCA1F382151685A69500BAF630,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,23D4A4484D4D868427369088C4D0A2E56DAAF465,3CC44C72DFD38D8538F1AC2443E540CCA730261C,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,7B0DE97C082AE7911928004FE8B145AA1FF56038,9797557328079BB3D3E588DAD873F0EA6C098C10,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,4544EF788285E35826DB28EC62FD704554CC7156,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,B45362A682176E95B35B2084405D4F50A77F9CCA,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,6406B7B10A978323E679E226F0D3546E0470B864,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,1C4A305A101EDFB122E8C15289F036C98986FCDB,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,657CB53BCDD047092A840BA12B894D6A079C05ED,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,0EF0215085935B0BDD092EEF58DBCD5ADE6F91BE,BE11EA8919773D1D972D5B74EABC964BFC51C72D,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37
339748,2022/11/28 22:33:43,NEW_VALSET,D40830CE8E38E9FA73FB1F207528D1F4732C3EA48195FEC2AAAD72715DAE7F25,77A9FFB45E2FCB2C57A2C459689F231C9F0780EF3A33B146F2EC360BE8A61611,C759989AB500EDF629C4CED1267CA30F660E4024,348040769,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1366,0,12,1,0
339751,2022/11/28 22:34:01,NEW_VALSET,550AAFAAB26A953B69BC58025A2791F14ABA4031E1812B41A05FA2E87DAE13A5,8149DA481969B44CAB8AA6D33DFD826550936620E9790673A0FA27CF07F0F8B1,DDF94D41B15E7A77122259D83B2BDCF474540337,348040770,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1367,0,12,1,0
339753,2022/11/28 22:34:18,NEW_VALSET,EA7E143BF47067A474ECA575CC71D5B6A538D1719032AC57BEDB8D42F7DD85EC,50BA2975810BEADA948E1C908BE4C614164865E7191B8D1299D8294DBB2CAFFA,7B0DE97C082AE7911928004FE8B145AA1FF56038,348040771,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1368,0,12,1,0
339754,2022/11/28 22:34:24,NEW_VALSET,317D977614B61FC7887667F9AC9FCB2AF75F69AF66395E54087E76D1D0932FEC,4C395B167B686410A562352973989DD14621FF37E718668394C4A48F49E6E358,9797557328079BB3D3E588DAD873F0EA6C098C10,348040772,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1369,0,12,1,0
339757,2022/11/28 22:34:52,NEW_VALSET,958EF9F048E3339A2F9EEEC83ABE40E38BA04E4B83B5CE91F95412C80835D106,F984B4EA577A9A0DF42566A144F998EA0178C9AB258A5C087C56B2A474F147B3,3CC44C72DFD38D8538F1AC2443E540CCA730261C,348040773,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1370,0,12,1,0
339758,2022/11/28 22:34:59,NEW_VALSET,4A14900DFC62947D7FF0551E4C2C0322D98C1CEFC30D5ED2B9A2542954DFFFE3,42A6144B513F78CEF18968B0127ACD5E4E00E7EE2F76E4E5FD1C0427B33819A6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040774,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1371,0,12,1,0
339760,2022/11/28 22:35:11,NEW_VALSET,ABEC1A0ECDAFFCAC86C962E9EC0A9379365C3F1A1185242E85DB27B456271B86,BC8BC576F44F6B121F3CBC7BFA21ECD7DC812B99412CEF4F0BF8A77CBCF3A618,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,348040775,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283459,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1372,0,12,1,0
339763,2022/11/28 22:35:29,NEW_VALSET,9D94AC4E971C73C0C4318521A82547DBCA5C93DC55F9233E18FD36758F4F9072,01341047F9FDE52AB80D88348D407DE54219ED2754D7D0658C97AD25AF02D671,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,348040787,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1374,0,12,1,0
339765,2022/11/28 22:35:41,NEW_VALSET,C0CDE9741C120B1FDA69F0DC5286074B25B474CE011D0B8DC97C2C3D4935E905,18C40ADEEACFBD25DC76E981D9DB8F1692129AC841E5159FB8AE4C8AF6092BF6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040788,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1375,0,12,1,0
339767,2022/11/28 22:35:53,NEW_VALSET,A3EF9A86340120A1BBFD9A164B1402F8C8CF109211A49F9D52F20A1851858C67,BB1FC0E0843C296A45F3D12DCA1EC5B75CC6C7CCDAECA6D26946FF7961322944,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,348040789,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1376,0,12,1,0
339769,2022/11/28 22:36:06,NEW_VALSET,9E7467AC406DBE0145E272C7F294CBEF651C36CB13D2693E276A04490377AB39,004587392F376321286D45BB9C32BB25847106EE78EEC767587D0D2E0BCE9F1F,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,348040790,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1377,0,12,1,0
339772,2022/11/28 22:36:24,NEW_VALSET,1F1F7CF83BAFC822A22B2DDF9C3451E4D8B83E218D260342C3232617A71FC8D7,11EE45AA21C51C6F902A1DF58E65B9AC6745A2FC97254720F68FAE4F27D8289B,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,348040791,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1378,0,12,1,0
339775,2022/11/28 22:36:42,NEW_VALSET,AB17A4EA1337206C2521AAEBDE76B8D2E9E244B19CB70AAA471203D486A20CCD,3AC682185A933360666B5CD50E29F2976779B028A992CEFC8269AACAE3B0FDE2,76D9967474B62835E703A577101D1FD35F84D36B,348040792,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1379,0,12,1,0
339777,2022/11/28 22:36:54,NEW_VALSET,8D276935B02A84DBB3218181B1D663AC55960472D8F865675C764F0132232A1D,69DBC74E259C237B0D0104C704C56AE17DEBE01783653D127CA580562ABBCB18,97075D998C11771B38AAA0ACFBFDF09EED078BC9,348040793,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1380,0,12,1,0
339779,2022/11/28 22:37:06,NEW_VALSET,29956E0E1C346FC30F9B31F4C752DAF3BAED262764B16244B1DDCF930B09B169,118736D93BC80981FB87F9A713A6C64A5FFB6F923CF5E0B4026C3377D91FC0DE,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,348040794,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191653,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1381,0,12,1,0
339780,2022/11/28 22:37:12,NEW_VALSET,185598EAFC2A9426F9A82DE40A72B915150F797F94ED87E4E3DC839EE25AE1A0,60BA8BC6D8326A010FD4F5EB51D445D7C49158BE38E6E16A626DE5980E8F4209,E63597E3F46F3A8C82379A72D37FD7D280E832FA,348040795,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283469,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191654,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1381,0,12,1,0
339781,2022/11/28 22:37:18,NEW_VALSET,03C99889563C5CDB635003F926D6456DD8A16E33368AFB5BD744CA8C56D65453,56B363C543F19088CBADCBF8FBCA343D8483AB97831965790A8F06248B2BF6D2,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348040806,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283479,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191654,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1382,0,12,1,0
339783,2022/11/28 22:37:30,NEW_VALSET,8EF6AF7992EFF9D1CDFDD141A13B769665D58BD90EDF99B9D08866D69FD63961,4DF9DCD159C7547342C074D343837F87B29BAFE8EE66D41EE41C719F9CABD447,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040807,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283479,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191654,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1383,0,12,1,0
339785,2022/11/28 22:37:42,NEW_VALSET,EA32B6CD3F4A1A2F316541A57D865EC0FCFC7D6783E802DA3D9B9ADC6B04BC82,10DBD2BB92F5A8EAC347464DF6D3BFE90C57CB771A3EE45005169B1BBEA293B9,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,348040808,40824004,4277387,4277675,325,4277565,4277415,4276128,4276124,4276152,4191027,0,4283479,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276124,0,4276123,4276123,4276123,0,4191654,0,4276122,4233360,100,4276122,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276125,4276123,4276123,4276123,0,4149115,4276135,0,4276125,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276122,4233361,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1384,0,12,1,0
